# Residuals  
# Time       	p            	Ux           	Uy           	k            	epsilon      
0.054        	1.809400e-003	3.618880e-004	1.370540e-003	5.277500e-004	3.667840e-004
0.0540256    	1.750630e-003	3.617290e-004	1.370150e-003	5.278500e-004	3.667040e-004
0.0540513    	1.811510e-003	3.615200e-004	1.369910e-003	5.279530e-004	3.666270e-004
0.0540769    	1.861520e-003	3.613390e-004	1.369500e-003	5.280530e-004	3.665490e-004
0.0541026    	1.815270e-003	3.611420e-004	1.369050e-003	5.281510e-004	3.664720e-004
0.0541282    	1.765000e-003	3.609280e-004	1.368720e-003	5.282460e-004	3.664010e-004
0.0541538    	1.613910e-003	3.607440e-004	1.368370e-003	5.283460e-004	3.663270e-004
0.0541795    	1.625850e-003	3.605330e-004	1.368240e-003	5.284440e-004	3.662510e-004
0.0542051    	1.634220e-003	3.603350e-004	1.368050e-003	5.285390e-004	3.661750e-004
0.0542308    	1.646480e-003	3.601440e-004	1.367890e-003	5.286300e-004	3.660970e-004
0.0542564    	1.678360e-003	3.599570e-004	1.367780e-003	5.287170e-004	3.660190e-004
0.0542821    	1.665790e-003	3.597830e-004	1.367630e-003	5.287980e-004	3.659420e-004
0.0543077    	1.655990e-003	3.596060e-004	1.367600e-003	5.288760e-004	3.658670e-004
0.0543333    	1.673650e-003	3.594350e-004	1.367490e-003	5.289540e-004	3.657960e-004
0.054359     	1.651210e-003	3.592690e-004	1.367350e-003	5.290450e-004	3.657270e-004
0.0543846    	1.631220e-003	3.591070e-004	1.367180e-003	5.291430e-004	3.656550e-004
0.0544103    	1.609720e-003	3.589320e-004	1.367190e-003	5.292420e-004	3.655840e-004
0.0544359    	1.614090e-003	3.587540e-004	1.367090e-003	5.293360e-004	3.655110e-004
0.0544615    	1.603930e-003	3.585820e-004	1.366960e-003	5.294270e-004	3.654340e-004
0.0544872    	1.598060e-003	3.584060e-004	1.366790e-003	5.295140e-004	3.653580e-004
0.0545128    	1.677520e-003	3.582240e-004	1.366550e-003	5.295970e-004	3.652840e-004
0.0545385    	1.739600e-003	3.580280e-004	1.366250e-003	5.296830e-004	3.652070e-004
0.0545641    	1.741950e-003	3.578490e-004	1.365890e-003	5.297700e-004	3.651260e-004
0.0545897    	1.649600e-003	3.576630e-004	1.365630e-003	5.298550e-004	3.650460e-004
0.0546154    	1.689210e-003	3.574570e-004	1.365250e-003	5.299410e-004	3.649680e-004
0.054641     	1.956800e-003	3.572600e-004	1.364710e-003	5.300280e-004	3.648880e-004
0.0546667    	1.918410e-003	3.570540e-004	1.364490e-003	5.301160e-004	3.648080e-004
0.0546923    	1.667160e-003	3.568360e-004	1.364280e-003	5.302000e-004	3.647310e-004
0.0547179    	1.865430e-003	3.566240e-004	1.364090e-003	5.302860e-004	3.646490e-004
0.0547436    	1.846470e-003	3.564290e-004	1.363880e-003	5.303760e-004	3.645650e-004
0.0547692    	1.706600e-003	3.562540e-004	1.363670e-003	5.304680e-004	3.644800e-004
0.0547949    	1.689350e-003	3.560780e-004	1.363410e-003	5.305600e-004	3.643960e-004
0.0548205    	1.672460e-003	3.559020e-004	1.363420e-003	5.306500e-004	3.643170e-004
0.0548462    	1.683800e-003	3.557330e-004	1.363180e-003	5.307410e-004	3.642360e-004
0.0548718    	1.629250e-003	3.555500e-004	1.363150e-003	5.308370e-004	3.641500e-004
0.0548974    	1.574760e-003	3.553780e-004	1.363040e-003	5.309300e-004	3.640720e-004
0.0549231    	1.583930e-003	3.552030e-004	1.362940e-003	5.310250e-004	3.639900e-004
0.0549487    	1.664870e-003	3.550270e-004	1.362810e-003	5.311210e-004	3.639060e-004
0.0549744    	1.718440e-003	3.548500e-004	1.362560e-003	5.312190e-004	3.638240e-004
0.055        	1.604050e-003	3.546500e-004	1.362440e-003	5.313110e-004	3.637400e-004
0.0550256    	1.587080e-003	3.544540e-004	1.362280e-003	5.314030e-004	3.636530e-004
0.0550513    	1.603550e-003	3.542640e-004	1.362010e-003	5.314940e-004	3.635690e-004
0.0550769    	1.635020e-003	3.540720e-004	1.361750e-003	5.315770e-004	3.634790e-004
0.0551026    	1.743360e-003	3.538780e-004	1.361370e-003	5.316550e-004	3.633950e-004
0.0551282    	1.797630e-003	3.536960e-004	1.360870e-003	5.317290e-004	3.633180e-004
0.0551538    	1.627320e-003	3.534730e-004	1.360610e-003	5.318020e-004	3.632430e-004
0.0551795    	1.680240e-003	3.532690e-004	1.360270e-003	5.318770e-004	3.631700e-004
0.0552051    	1.720880e-003	3.530570e-004	1.359960e-003	5.319490e-004	3.630940e-004
0.0552308    	1.720580e-003	3.528900e-004	1.359580e-003	5.320310e-004	3.630110e-004
0.0552564    	1.812230e-003	3.527170e-004	1.359230e-003	5.321190e-004	3.629260e-004
0.0552821    	1.694230e-003	3.524900e-004	1.359240e-003	5.322060e-004	3.628430e-004
0.0553077    	1.586770e-003	3.523160e-004	1.358950e-003	5.322900e-004	3.627590e-004
0.0553333    	1.699640e-003	3.521300e-004	1.358780e-003	5.323720e-004	3.626720e-004
0.055359     	1.730590e-003	3.519360e-004	1.358640e-003	5.324590e-004	3.625860e-004
0.0553846    	1.639260e-003	3.517560e-004	1.358500e-003	5.325550e-004	3.624980e-004
0.0554103    	1.651710e-003	3.515710e-004	1.358460e-003	5.326470e-004	3.624050e-004
0.0554359    	1.675430e-003	3.513960e-004	1.358270e-003	5.327350e-004	3.623140e-004
0.0554615    	1.606230e-003	3.512090e-004	1.358140e-003	5.328250e-004	3.622320e-004
0.0554872    	1.630740e-003	3.510200e-004	1.358030e-003	5.329170e-004	3.621510e-004
0.0555128    	1.546910e-003	3.508240e-004	1.357900e-003	5.330080e-004	3.620700e-004
0.0555385    	1.567880e-003	3.506380e-004	1.357680e-003	5.330970e-004	3.619860e-004
0.0555641    	1.579300e-003	3.504510e-004	1.357420e-003	5.331830e-004	3.618960e-004
0.0555897    	1.615780e-003	3.502520e-004	1.357150e-003	5.332700e-004	3.618050e-004
0.0556154    	1.615860e-003	3.500620e-004	1.356700e-003	5.333580e-004	3.617140e-004
0.055641     	1.570980e-003	3.498710e-004	1.356500e-003	5.334430e-004	3.616230e-004
0.0556667    	1.625670e-003	3.496980e-004	1.356080e-003	5.335260e-004	3.615300e-004
0.0556923    	1.635630e-003	3.495160e-004	1.355610e-003	5.336070e-004	3.614370e-004
0.0557179    	1.636670e-003	3.493180e-004	1.355210e-003	5.336870e-004	3.613400e-004
0.0557436    	1.624240e-003	3.491180e-004	1.354940e-003	5.337620e-004	3.612450e-004
0.0557692    	1.573910e-003	3.489320e-004	1.354680e-003	5.338380e-004	3.611520e-004
0.0557949    	1.608470e-003	3.487260e-004	1.354600e-003	5.339100e-004	3.610560e-004
0.0558205    	1.748330e-003	3.485230e-004	1.354370e-003	5.339880e-004	3.609650e-004
0.0558462    	1.678700e-003	3.483320e-004	1.354120e-003	5.340690e-004	3.608690e-004
0.0558718    	1.655060e-003	3.481110e-004	1.353970e-003	5.341540e-004	3.607730e-004
0.0558974    	1.686330e-003	3.479050e-004	1.353910e-003	5.342370e-004	3.606850e-004
0.0559231    	1.683530e-003	3.477340e-004	1.353630e-003	5.343160e-004	3.605950e-004
0.0559487    	1.789920e-003	3.475480e-004	1.353290e-003	5.343980e-004	3.605040e-004
0.0559744    	1.675580e-003	3.473350e-004	1.353410e-003	5.344770e-004	3.604120e-004
0.056        	1.573290e-003	3.471520e-004	1.353160e-003	5.345590e-004	3.603170e-004
0.0560256    	1.571000e-003	3.469600e-004	1.352950e-003	5.346400e-004	3.602240e-004
0.0560513    	1.610040e-003	3.467720e-004	1.352730e-003	5.347270e-004	3.601380e-004
0.0560769    	1.580780e-003	3.465840e-004	1.352480e-003	5.348160e-004	3.600560e-004
0.0561026    	1.570260e-003	3.463960e-004	1.352250e-003	5.349050e-004	3.599700e-004
0.0561282    	1.550380e-003	3.462130e-004	1.351960e-003	5.349930e-004	3.598850e-004
0.0561538    	1.601760e-003	3.460280e-004	1.351660e-003	5.350830e-004	3.597990e-004
0.0561795    	1.600090e-003	3.458400e-004	1.351270e-003	5.351700e-004	3.597110e-004
0.0562051    	1.596960e-003	3.456580e-004	1.350830e-003	5.352530e-004	3.596190e-004
0.0562308    	1.632100e-003	3.454850e-004	1.350280e-003	5.353300e-004	3.595270e-004
0.0562564    	1.527430e-003	3.452780e-004	1.350030e-003	5.354010e-004	3.594350e-004
0.0562821    	1.550510e-003	3.450760e-004	1.349820e-003	5.354700e-004	3.593410e-004
0.0563077    	1.552700e-003	3.448720e-004	1.349670e-003	5.355380e-004	3.592460e-004
0.0563333    	1.569100e-003	3.446690e-004	1.349470e-003	5.356040e-004	3.591510e-004
0.056359     	1.560290e-003	3.444670e-004	1.349360e-003	5.356730e-004	3.590530e-004
0.0563846    	1.579010e-003	3.442660e-004	1.349210e-003	5.357500e-004	3.589530e-004
0.0564103    	1.588820e-003	3.440410e-004	1.349110e-003	5.358330e-004	3.588570e-004
0.0564359    	1.650450e-003	3.438430e-004	1.348860e-003	5.359150e-004	3.587580e-004
0.0564615    	1.605740e-003	3.436340e-004	1.348630e-003	5.359930e-004	3.586590e-004
0.0564872    	1.577780e-003	3.434270e-004	1.348670e-003	5.360690e-004	3.585620e-004
0.0565128    	1.659070e-003	3.432340e-004	1.348510e-003	5.361480e-004	3.584630e-004
0.0565385    	1.663840e-003	3.430580e-004	1.348140e-003	5.362230e-004	3.583600e-004
0.0565641    	1.667290e-003	3.428610e-004	1.348060e-003	5.363010e-004	3.582600e-004
0.0565897    	1.710930e-003	3.426740e-004	1.347860e-003	5.363850e-004	3.581560e-004
0.0566154    	1.573700e-003	3.425060e-004	1.347500e-003	5.364710e-004	3.580510e-004
0.056641     	1.597480e-003	3.423350e-004	1.347120e-003	5.365560e-004	3.579430e-004
0.0566667    	1.570450e-003	3.421490e-004	1.346900e-003	5.366450e-004	3.578440e-004
0.0566923    	1.520650e-003	3.419750e-004	1.346450e-003	5.367290e-004	3.577560e-004
0.0567179    	1.527350e-003	3.417900e-004	1.346030e-003	5.368130e-004	3.576680e-004
0.0567436    	1.558610e-003	3.416010e-004	1.345540e-003	5.368960e-004	3.575730e-004
0.0567692    	1.537940e-003	3.414060e-004	1.345030e-003	5.369730e-004	3.574730e-004
0.0567949    	1.614520e-003	3.412040e-004	1.344660e-003	5.370430e-004	3.573770e-004
0.0568205    	1.655790e-003	3.409980e-004	1.344380e-003	5.371090e-004	3.572840e-004
0.0568462    	1.647130e-003	3.407970e-004	1.344250e-003	5.371720e-004	3.571920e-004
0.0568718    	1.580860e-003	3.405790e-004	1.344300e-003	5.372360e-004	3.571010e-004
0.0568974    	1.520300e-003	3.403600e-004	1.344220e-003	5.373000e-004	3.570150e-004
0.0569231    	1.539220e-003	3.401490e-004	1.344200e-003	5.373640e-004	3.569230e-004
0.0569487    	1.593520e-003	3.399340e-004	1.344100e-003	5.374320e-004	3.568280e-004
0.0569744    	1.594290e-003	3.397440e-004	1.343860e-003	5.375110e-004	3.567330e-004
0.057        	1.607650e-003	3.395390e-004	1.343880e-003	5.375920e-004	3.566380e-004
0.0570256    	1.689600e-003	3.393320e-004	1.343750e-003	5.376750e-004	3.565480e-004
0.0570513    	1.659430e-003	3.391650e-004	1.343470e-003	5.377540e-004	3.564550e-004
0.0570769    	1.537840e-003	3.389700e-004	1.343310e-003	5.378310e-004	3.563550e-004
0.0571026    	1.494250e-003	3.387900e-004	1.343120e-003	5.379090e-004	3.562510e-004
0.0571282    	1.548800e-003	3.386160e-004	1.342800e-003	5.379810e-004	3.561460e-004
0.0571538    	1.514950e-003	3.384350e-004	1.342490e-003	5.380550e-004	3.560430e-004
0.0571795    	1.556680e-003	3.382510e-004	1.342180e-003	5.381310e-004	3.559380e-004
0.0572051    	1.603750e-003	3.380590e-004	1.341880e-003	5.382110e-004	3.558250e-004
0.0572308    	1.521340e-003	3.378740e-004	1.341380e-003	5.382880e-004	3.557110e-004
0.0572564    	1.567790e-003	3.376740e-004	1.340970e-003	5.383610e-004	3.556000e-004
0.0572821    	1.582570e-003	3.374750e-004	1.340550e-003	5.384320e-004	3.554900e-004
0.0573077    	1.509940e-003	3.372680e-004	1.340000e-003	5.385040e-004	3.553800e-004
0.0573333    	1.521470e-003	3.370760e-004	1.339650e-003	5.385780e-004	3.552710e-004
0.057359     	1.532580e-003	3.368800e-004	1.339400e-003	5.386510e-004	3.551570e-004
0.0573846    	1.543200e-003	3.366710e-004	1.339320e-003	5.387210e-004	3.550450e-004
0.0574103    	1.538750e-003	3.364640e-004	1.339200e-003	5.387930e-004	3.549340e-004
0.0574359    	1.572720e-003	3.362530e-004	1.339080e-003	5.388660e-004	3.548260e-004
0.0574615    	1.525010e-003	3.360480e-004	1.339040e-003	5.389390e-004	3.547320e-004
0.0574872    	1.479950e-003	3.358310e-004	1.339020e-003	5.390080e-004	3.546410e-004
0.0575128    	1.476800e-003	3.356280e-004	1.338970e-003	5.390750e-004	3.545480e-004
0.0575385    	1.515950e-003	3.354330e-004	1.338930e-003	5.391490e-004	3.544550e-004
0.0575641    	1.535330e-003	3.352460e-004	1.338820e-003	5.392260e-004	3.543640e-004
0.0575897    	1.546620e-003	3.350650e-004	1.338710e-003	5.393020e-004	3.542770e-004
0.0576154    	1.567930e-003	3.348740e-004	1.338610e-003	5.393750e-004	3.541890e-004
0.057641     	1.740570e-003	3.346810e-004	1.338410e-003	5.394470e-004	3.541000e-004
0.0576667    	1.614590e-003	3.345230e-004	1.338060e-003	5.395140e-004	3.540080e-004
0.0576923    	1.484700e-003	3.343140e-004	1.337920e-003	5.395750e-004	3.539170e-004
0.0577179    	1.504710e-003	3.341270e-004	1.337620e-003	5.396340e-004	3.538240e-004
0.0577436    	1.479130e-003	3.339420e-004	1.337180e-003	5.396990e-004	3.537260e-004
0.0577692    	1.469860e-003	3.337450e-004	1.336800e-003	5.397640e-004	3.536240e-004
0.0577949    	1.507220e-003	3.335440e-004	1.336340e-003	5.398290e-004	3.535220e-004
0.0578205    	1.526610e-003	3.333450e-004	1.335890e-003	5.398960e-004	3.534170e-004
0.0578462    	1.510400e-003	3.331540e-004	1.335360e-003	5.399610e-004	3.533060e-004
0.0578718    	1.542840e-003	3.329570e-004	1.335120e-003	5.400240e-004	3.531860e-004
0.0578974    	1.564160e-003	3.327710e-004	1.334930e-003	5.400900e-004	3.530640e-004
0.0579231    	1.520050e-003	3.325740e-004	1.334740e-003	5.401010e-004	3.528860e-004
0.0579487    	1.479130e-003	3.323690e-004	1.334650e-003	5.401190e-004	3.527140e-004
0.0579744    	1.536580e-003	3.321660e-004	1.334640e-003	5.401340e-004	3.525460e-004
0.058        	1.609500e-003	3.319850e-004	1.334510e-003	5.401500e-004	3.523770e-004
0.0580256    	1.525560e-003	3.317820e-004	1.334460e-003	5.401670e-004	3.522120e-004
0.0580513    	1.469100e-003	3.315850e-004	1.334510e-003	5.401810e-004	3.520470e-004
0.0580769    	1.530210e-003	3.313940e-004	1.334490e-003	5.401960e-004	3.518800e-004
0.0581026    	1.534430e-003	3.312080e-004	1.334450e-003	5.402160e-004	3.517140e-004
0.0581282    	1.455660e-003	3.310130e-004	1.334450e-003	5.402370e-004	3.515490e-004
0.0581538    	1.467760e-003	3.308320e-004	1.334310e-003	5.402620e-004	3.513820e-004
0.0581795    	1.533660e-003	3.306500e-004	1.334070e-003	5.402830e-004	3.512180e-004
0.0582051    	1.553770e-003	3.304650e-004	1.333860e-003	5.402990e-004	3.510560e-004
0.0582308    	1.480980e-003	3.302640e-004	1.333610e-003	5.403090e-004	3.509030e-004
0.0582564    	1.581290e-003	3.300700e-004	1.333300e-003	5.403130e-004	3.507560e-004
0.0582821    	1.555570e-003	3.298830e-004	1.332910e-003	5.403130e-004	3.506090e-004
0.0583077    	1.529350e-003	3.296740e-004	1.332580e-003	5.403160e-004	3.504600e-004
0.0583333    	1.535850e-003	3.294750e-004	1.332210e-003	5.403220e-004	3.503110e-004
0.058359     	1.472560e-003	3.292960e-004	1.331630e-003	5.403290e-004	3.501650e-004
0.0583846    	1.454120e-003	3.291020e-004	1.331330e-003	5.403390e-004	3.500180e-004
0.0584103    	1.534280e-003	3.289080e-004	1.331090e-003	5.403510e-004	3.498720e-004
0.0584359    	1.571830e-003	3.287240e-004	1.330850e-003	5.403680e-004	3.497190e-004
0.0584615    	1.496720e-003	3.285350e-004	1.330820e-003	5.403870e-004	3.495610e-004
0.0584872    	1.509760e-003	3.283630e-004	1.330740e-003	5.404060e-004	3.494030e-004
0.0585128    	1.498410e-003	3.281750e-004	1.330780e-003	5.404240e-004	3.492430e-004
0.0585385    	1.441910e-003	3.279960e-004	1.330700e-003	5.404460e-004	3.490890e-004
0.0585641    	1.494270e-003	3.278080e-004	1.330620e-003	5.404690e-004	3.489350e-004
0.0585897    	1.562660e-003	3.276290e-004	1.330550e-003	5.404940e-004	3.487840e-004
0.0586154    	1.504100e-003	3.274320e-004	1.330580e-003	5.405190e-004	3.486350e-004
0.058641     	1.451790e-003	3.272370e-004	1.330730e-003	5.405430e-004	3.484840e-004
0.0586667    	1.509200e-003	3.270550e-004	1.330650e-003	5.405700e-004	3.483350e-004
0.0586923    	1.528380e-003	3.268780e-004	1.330490e-003	5.405990e-004	3.481860e-004
0.0587179    	1.438810e-003	3.266780e-004	1.330490e-003	5.406200e-004	3.480350e-004
0.0587436    	1.543630e-003	3.264880e-004	1.330320e-003	5.406460e-004	3.478790e-004
0.0587692    	1.544550e-003	3.263010e-004	1.330070e-003	5.406700e-004	3.477210e-004
0.0587949    	1.447300e-003	3.261300e-004	1.329880e-003	5.406880e-004	3.475600e-004
0.0588205    	1.537040e-003	3.259570e-004	1.329500e-003	5.407040e-004	3.473950e-004
0.0588462    	1.539660e-003	3.257930e-004	1.329100e-003	5.407150e-004	3.472300e-004
0.0588718    	1.465590e-003	3.256220e-004	1.328610e-003	5.407250e-004	3.470670e-004
0.0588974    	1.510060e-003	3.254570e-004	1.328170e-003	5.407320e-004	3.469030e-004
0.0589231    	1.632780e-003	3.252910e-004	1.327870e-003	5.407490e-004	3.467350e-004
0.0589487    	1.575480e-003	3.251110e-004	1.327730e-003	5.407670e-004	3.465690e-004
0.0589744    	1.456220e-003	3.249600e-004	1.327530e-003	5.407850e-004	3.464100e-004
0.059        	1.461240e-003	3.248120e-004	1.327390e-003	5.408090e-004	3.462560e-004
0.0590256    	1.412780e-003	3.246420e-004	1.327320e-003	5.408330e-004	3.461070e-004
0.0590513    	1.491200e-003	3.244800e-004	1.327300e-003	5.408610e-004	3.459610e-004
0.0590769    	1.492730e-003	3.243250e-004	1.327160e-003	5.408910e-004	3.458160e-004
0.0591026    	1.407810e-003	3.241370e-004	1.327270e-003	5.409200e-004	3.456710e-004
0.0591282    	1.410980e-003	3.239680e-004	1.327290e-003	5.409460e-004	3.455310e-004
0.0591538    	1.455930e-003	3.237940e-004	1.327280e-003	5.409710e-004	3.453970e-004
0.0591795    	1.477340e-003	3.236290e-004	1.327200e-003	5.409950e-004	3.452660e-004
0.0592051    	1.426330e-003	3.234400e-004	1.327240e-003	5.410210e-004	3.451310e-004
0.0592308    	1.433740e-003	3.232740e-004	1.327170e-003	5.410450e-004	3.449950e-004
0.0592564    	1.454410e-003	3.230980e-004	1.327080e-003	5.410660e-004	3.448560e-004
0.0592821    	1.469900e-003	3.229350e-004	1.326860e-003	5.410880e-004	3.447140e-004
0.0593077    	1.435650e-003	3.227670e-004	1.326780e-003	5.411110e-004	3.445680e-004
0.0593333    	1.455730e-003	3.226170e-004	1.326520e-003	5.411340e-004	3.444190e-004
0.059359     	1.461160e-003	3.224700e-004	1.326200e-003	5.411590e-004	3.442710e-004
0.0593846    	1.441130e-003	3.223160e-004	1.325910e-003	5.411820e-004	3.441220e-004
0.0594103    	1.410740e-003	3.221730e-004	1.325460e-003	5.412010e-004	3.439720e-004
0.0594359    	1.561730e-003	3.220280e-004	1.325090e-003	5.412190e-004	3.438250e-004
0.0594615    	1.560170e-003	3.218790e-004	1.324920e-003	5.412390e-004	3.436770e-004
0.0594872    	1.443290e-003	3.217470e-004	1.324650e-003	5.412550e-004	3.435250e-004
0.0595128    	1.507270e-003	3.215990e-004	1.324560e-003	5.412720e-004	3.433680e-004
0.0595385    	1.608470e-003	3.214630e-004	1.324340e-003	5.412940e-004	3.432070e-004
0.0595641    	1.511260e-003	3.213000e-004	1.324320e-003	5.413230e-004	3.430440e-004
0.0595897    	1.387520e-003	3.211450e-004	1.324110e-003	5.413560e-004	3.428790e-004
0.0596154    	1.394450e-003	3.209900e-004	1.323980e-003	5.413850e-004	3.427140e-004
0.059641     	1.450220e-003	3.208310e-004	1.323910e-003	5.414160e-004	3.425480e-004
